aug_bets,aug_roi,bets,ev_max,ev_min,family,hit_rate,hits,l1,l2,largest,max_odds,maxdd,min_odds,profit,ranks,roi,selector,sep_bets,sep_l1,sep_roi
144,263.9583333333333,188,3,,market_filter,3.723404255319149,7,168.8235294117647,116.0752688172043,25850.0,200,6400.0,50,38620.0,10,305.4255319148936,,44,219.30232558139534,441.1363636363636
185,286.9189189189189,239,4,,market_filter,3.3472803347280333,8,195.96638655462183,133.20675105485233,25850.0,200,5700.0,50,48590.0,10,303.30543933054395,,54,177.9245283018868,359.44444444444446
209,299.1866028708134,266,5,,market_filter,3.3834586466165413,9,211.66037735849056,155.37878787878788,25850.0,200,5500.0,50,55340.0,10,308.0451127819549,,57,168.39285714285714,340.5263157894737
221,282.94117647058823,285,6,,market_filter,3.1578947368421053,9,197.5,144.9469964664311,25850.0,200,6000.0,50,53440.0,10,287.50877192982455,,64,149.68253968253967,303.28125
223,280.4035874439462,288,8,,market_filter,3.125,9,195.43554006968643,143.4265734265734,25850.0,200,6000.0,50,53140.0,10,284.5138888888889,,65,147.34375,298.61538461538464
223,280.4035874439462,288,10,,market_filter,3.125,9,195.43554006968643,143.4265734265734,25850.0,200,6000.0,50,53140.0,10,284.5138888888889,,65,147.34375,298.61538461538464
223,280.4035874439462,288,15,,market_filter,3.125,9,195.43554006968643,143.4265734265734,25850.0,200,6000.0,50,53140.0,10,284.5138888888889,,65,147.34375,298.61538461538464
223,280.4035874439462,288,20,,market_filter,3.125,9,195.43554006968643,143.4265734265734,25850.0,200,6000.0,50,53140.0,10,284.5138888888889,,65,147.34375,298.61538461538464
223,280.4035874439462,288,,,market_filter,3.125,9,195.43554006968643,143.4265734265734,25850.0,200,6000.0,50,53140.0,10,284.5138888888889,,65,147.34375,298.61538461538464
76,50.78947368421053,95,2,,market_filter,3.1578947368421053,3,70.0,29.247311827956988,9980.0,300,7400.0,50,7060.0,10,174.31578947368422,,19,151.11111111111111,668.421052631579
144,263.9583333333333,188,3,,market_filter,3.723404255319149,7,168.8235294117647,116.0752688172043,25850.0,300,6400.0,50,38620.0,10,305.4255319148936,,44,219.30232558139534,441.1363636363636
192,276.4583333333333,246,4,,market_filter,3.252032520325203,8,190.3673469387755,129.38524590163934,25850.0,300,5900.0,50,47890.0,10,294.6747967479675,,54,177.9245283018868,359.44444444444446
223,280.4035874439462,281,5,,market_filter,3.202846975088968,9,200.32142857142858,147.02508960573476,25850.0,300,6000.0,50,53840.0,10,291.6014234875445,,58,165.43859649122808,334.6551724137931
235,266.0851063829787,300,6,,market_filter,3.0,9,187.59197324414717,137.6510067114094,25850.0,300,6500.0,50,51940.0,10,273.1333333333333,,65,147.34375,298.61538461538464
246,254.1869918699187,314,8,,market_filter,2.8662420382165603,9,179.20127795527156,131.47435897435898,25850.0,300,6600.0,50,50540.0,10,260.95541401273886,,68,140.7462686567164,285.44117647058823
249,251.12449799196787,318,10,,market_filter,2.830188679245283,9,176.94006309148264,129.81012658227849,25850.0,300,6700.0,50,50140.0,10,257.67295597484275,,69,138.6764705882353,281.30434782608694
249,251.12449799196787,318,15,,market_filter,2.830188679245283,9,176.94006309148264,129.81012658227849,25850.0,300,6700.0,50,50140.0,10,257.67295597484275,,69,138.6764705882353,281.30434782608694
249,251.12449799196787,318,20,,market_filter,2.830188679245283,9,176.94006309148264,129.81012658227849,25850.0,300,6700.0,50,50140.0,10,257.67295597484275,,69,138.6764705882353,281.30434782608694
249,251.12449799196787,318,,,market_filter,2.830188679245283,9,176.94006309148264,129.81012658227849,25850.0,300,6700.0,50,50140.0,10,257.67295597484275,,69,138.6764705882353,281.30434782608694
76,50.78947368421053,95,2,,market_filter,3.1578947368421053,3,70.0,29.247311827956988,9980.0,500,7400.0,50,7060.0,10,174.31578947368422,,19,151.11111111111111,668.421052631579
144,263.9583333333333,188,3,,market_filter,3.723404255319149,7,168.8235294117647,116.0752688172043,25850.0,500,6400.0,50,38620.0,10,305.4255319148936,,44,219.30232558139534,441.1363636363636
192,276.4583333333333,246,4,,market_filter,3.252032520325203,8,190.3673469387755,129.38524590163934,25850.0,500,5900.0,50,47890.0,10,294.6747967479675,,54,177.9245283018868,359.44444444444446
224,279.1517857142857,282,5,,market_filter,3.1914893617021276,9,199.6085409252669,146.5,25850.0,500,6000.0,50,53740.0,10,290.5673758865248,,58,165.43859649122808,334.6551724137931
242,258.3884297520661,307,6,,market_filter,2.9315960912052117,9,183.30065359477123,134.49180327868854,25850.0,500,6600.0,50,51240.0,10,266.9055374592834,,65,147.34375,298.61538461538464
257,243.30739299610894,326,8,,market_filter,2.7607361963190185,9,172.58461538461538,126.60493827160494,25850.0,500,6700.0,50,49340.0,10,251.34969325153375,,69,138.6764705882353,281.30434782608694
260,240.5,330,10,,market_filter,2.727272727272727,9,170.48632218844986,125.0609756097561,25850.0,500,6800.0,50,48940.0,10,248.3030303030303,,70,136.66666666666666,277.2857142857143
264,236.8560606060606,334,15,,market_filter,2.694610778443114,9,168.43843843843842,123.55421686746988,25850.0,500,7000.0,50,48540.0,10,245.32934131736528,,70,136.66666666666666,277.2857142857143
265,235.96226415094338,335,20,,market_filter,2.6865671641791047,9,167.93413173652695,123.18318318318319,25850.0,500,7100.0,50,48440.0,10,244.59701492537314,,70,136.66666666666666,277.2857142857143
265,235.96226415094338,335,,,market_filter,2.6865671641791047,9,167.93413173652695,123.18318318318319,25850.0,500,7100.0,50,48440.0,10,244.59701492537314,,70,136.66666666666666,277.2857142857143
76,50.78947368421053,95,2,,market_filter,3.1578947368421053,3,70.0,29.247311827956988,9980.0,,7400.0,50,7060.0,10,174.31578947368422,,19,151.11111111111111,668.421052631579
144,263.9583333333333,188,3,,market_filter,3.723404255319149,7,168.8235294117647,116.0752688172043,25850.0,,6400.0,50,38620.0,10,305.4255319148936,,44,219.30232558139534,441.1363636363636
192,276.4583333333333,246,4,,market_filter,3.252032520325203,8,190.3673469387755,129.38524590163934,25850.0,,5900.0,50,47890.0,10,294.6747967479675,,54,177.9245283018868,359.44444444444446
224,279.1517857142857,282,5,,market_filter,3.1914893617021276,9,199.6085409252669,146.5,25850.0,,6000.0,50,53740.0,10,290.5673758865248,,58,165.43859649122808,334.6551724137931
242,258.3884297520661,307,6,,market_filter,2.9315960912052117,9,183.30065359477123,134.49180327868854,25850.0,,6600.0,50,51240.0,10,266.9055374592834,,65,147.34375,298.61538461538464
257,243.30739299610894,326,8,,market_filter,2.7607361963190185,9,172.58461538461538,126.60493827160494,25850.0,,6700.0,50,49340.0,10,251.34969325153375,,69,138.6764705882353,281.30434782608694
266,235.0751879699248,337,10,,market_filter,2.6706231454005933,9,166.9345238095238,122.44776119402985,25850.0,,7000.0,50,48240.0,10,243.1454005934718,,71,134.71428571428572,273.38028169014086
277,225.74007220216606,349,15,,market_filter,2.5787965616045847,9,161.17816091954023,118.21325648414985,25850.0,,7500.0,50,47040.0,10,234.78510028653295,,72,132.81690140845072,269.5833333333333
282,221.73758865248226,354,20,,market_filter,2.542372881355932,9,158.89518413597733,116.5340909090909,25850.0,,7900.0,50,46540.0,10,231.4689265536723,,72,132.81690140845072,269.5833333333333
286,218.63636363636363,358,,,market_filter,2.5139664804469275,9,157.11484593837534,115.2247191011236,25850.0,,7900.0,50,46140.0,10,228.88268156424581,,72,132.81690140845072,269.5833333333333
39,94.87179487179488,49,3,,market_filter,2.0408163265306123,1,0.0,0.0,3700.0,100,2900.0,75,-1200.0,10,75.51020408163265,,10,0.0,0.0
41,90.2439024390244,55,4,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,5,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,6,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,8,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,10,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,15,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,20,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
41,90.2439024390244,55,,,market_filter,1.8181818181818181,1,0.0,0.0,3700.0,100,3500.0,75,-1800.0,10,67.27272727272727,,14,0.0,0.0
53,69.81132075471699,73,3,,market_filter,1.36986301369863,1,0.0,0.0,3700.0,150,4700.0,75,-3600.0,10,50.68493150684932,,20,0.0,0.0
91,206.26373626373626,120,4,,market_filter,1.6666666666666667,2,31.092436974789916,0.0,15070.0,150,7800.0,75,6770.0,10,156.41666666666666,,29,0.0,0.0
111,254.23423423423424,141,5,,market_filter,2.127659574468085,3,93.92857142857143,26.618705035971225,15070.0,150,8800.0,75,14120.0,10,200.1418439716312,,30,0.0,0.0
112,251.96428571428572,142,6,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
112,251.96428571428572,142,8,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
112,251.96428571428572,142,10,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
112,251.96428571428572,142,15,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
112,251.96428571428572,142,20,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
112,251.96428571428572,142,,,market_filter,2.112676056338028,3,93.26241134751773,26.428571428571427,15070.0,150,8800.0,75,14020.0,10,198.73239436619718,,30,0.0,0.0
58,588.7931034482758,81,3,,market_filter,3.7037037037037037,3,103.75,46.835443037974684,25850.0,200,2900.0,75,26050.0,10,421.60493827160496,,23,0.0,0.0
99,497.17171717171715,132,4,,market_filter,3.0303030303030303,4,178.3969465648855,63.84615384615385,25850.0,200,4600.0,75,36020.0,10,372.8787878787879,,33,0.0,0.0
123,476.9918699186992,159,5,,market_filter,3.1446540880503147,5,207.72151898734177,113.05732484076434,25850.0,200,4900.0,75,42770.0,10,368.9937106918239,,36,0.0,0.0
135,434.5925925925926,178,6,,market_filter,2.808988764044944,5,185.42372881355934,100.85227272727273,25850.0,200,5600.0,75,40870.0,10,329.60674157303373,,43,0.0,0.0
137,428.24817518248176,181,8,,market_filter,2.7624309392265194,5,182.33333333333334,99.16201117318435,25850.0,200,5800.0,75,40570.0,10,324.1436464088398,,44,0.0,0.0
137,428.24817518248176,181,10,,market_filter,2.7624309392265194,5,182.33333333333334,99.16201117318435,25850.0,200,5800.0,75,40570.0,10,324.1436464088398,,44,0.0,0.0
137,428.24817518248176,181,15,,market_filter,2.7624309392265194,5,182.33333333333334,99.16201117318435,25850.0,200,5800.0,75,40570.0,10,324.1436464088398,,44,0.0,0.0
137,428.24817518248176,181,20,,market_filter,2.7624309392265194,5,182.33333333333334,99.16201117318435,25850.0,200,5800.0,75,40570.0,10,324.1436464088398,,44,0.0,0.0
137,428.24817518248176,181,,,market_filter,2.7624309392265194,5,182.33333333333334,99.16201117318435,25850.0,200,5800.0,75,40570.0,10,324.1436464088398,,44,0.0,0.0
58,588.7931034482758,81,3,,market_filter,3.7037037037037037,3,103.75,46.835443037974684,25850.0,300,2900.0,75,26050.0,10,421.60493827160496,,23,0.0,0.0
106,464.33962264150944,139,4,,market_filter,2.8776978417266186,4,169.34782608695653,60.583941605839414,25850.0,300,5000.0,75,35320.0,10,354.1007194244604,,33,0.0,0.0
137,428.24817518248176,174,5,,market_filter,2.8735632183908044,5,189.71098265895955,103.19767441860465,25850.0,300,5500.0,75,41270.0,10,337.18390804597703,,37,0.0,0.0
149,393.758389261745,193,6,,market_filter,2.5906735751295336,5,170.9375,92.93193717277487,25850.0,300,6200.0,75,39370.0,10,303.9896373056995,,44,0.0,0.0
160,366.6875,207,8,,market_filter,2.4154589371980677,5,159.32038834951456,86.58536585365853,25850.0,300,6800.0,75,37970.0,10,283.42995169082127,,47,0.0,0.0
163,359.93865030674846,211,10,,market_filter,2.3696682464454977,5,156.28571428571428,84.92822966507177,25850.0,300,6900.0,75,37570.0,10,278.0568720379147,,48,0.0,0.0
163,359.93865030674846,211,15,,market_filter,2.3696682464454977,5,156.28571428571428,84.92822966507177,25850.0,300,6900.0,75,37570.0,10,278.0568720379147,,48,0.0,0.0
163,359.93865030674846,211,20,,market_filter,2.3696682464454977,5,156.28571428571428,84.92822966507177,25850.0,300,6900.0,75,37570.0,10,278.0568720379147,,48,0.0,0.0
163,359.93865030674846,211,,,market_filter,2.3696682464454977,5,156.28571428571428,84.92822966507177,25850.0,300,6900.0,75,37570.0,10,278.0568720379147,,48,0.0,0.0
58,588.7931034482758,81,3,,market_filter,3.7037037037037037,3,103.75,46.835443037974684,25850.0,500,2900.0,75,26050.0,10,421.60493827160496,,23,0.0,0.0
106,464.33962264150944,139,4,,market_filter,2.8776978417266186,4,169.34782608695653,60.583941605839414,25850.0,500,5000.0,75,35320.0,10,354.1007194244604,,33,0.0,0.0
138,425.1449275362319,175,5,,market_filter,2.857142857142857,5,188.6206896551724,102.60115606936417,25850.0,500,5500.0,75,41170.0,10,335.25714285714287,,37,0.0,0.0
156,376.0897435897436,200,6,,market_filter,2.5,5,164.9246231155779,89.64646464646465,25850.0,500,6200.0,75,38670.0,10,293.35,,44,0.0,0.0
171,343.09941520467834,219,8,,market_filter,2.2831050228310503,5,150.55045871559633,81.79723502304148,25850.0,500,7000.0,75,36770.0,10,267.8995433789954,,48,0.0,0.0
174,337.18390804597703,223,10,,market_filter,2.242152466367713,5,147.83783783783784,80.31674208144797,25850.0,500,7100.0,75,36370.0,10,263.09417040358744,,49,0.0,0.0
178,329.60674157303373,227,15,,market_filter,2.202643171806167,5,145.2212389380531,78.88888888888889,25850.0,500,7100.0,75,35970.0,10,258.45814977973566,,49,0.0,0.0
179,327.76536312849163,228,20,,market_filter,2.192982456140351,5,144.58149779735683,78.53982300884955,25850.0,500,7100.0,75,35870.0,10,257.32456140350877,,49,0.0,0.0
179,327.76536312849163,228,,,market_filter,2.192982456140351,5,144.58149779735683,78.53982300884955,25850.0,500,7100.0,75,35870.0,10,257.32456140350877,,49,0.0,0.0
58,588.7931034482758,81,3,,market_filter,3.7037037037037037,3,103.75,46.835443037974684,25850.0,,2900.0,75,26050.0,10,421.60493827160496,,23,0.0,0.0
106,464.33962264150944,139,4,,market_filter,2.8776978417266186,4,169.34782608695653,60.583941605839414,25850.0,,5000.0,75,35320.0,10,354.1007194244604,,33,0.0,0.0
138,425.1449275362319,175,5,,market_filter,2.857142857142857,5,188.6206896551724,102.60115606936417,25850.0,,5500.0,75,41170.0,10,335.25714285714287,,37,0.0,0.0
156,376.0897435897436,200,6,,market_filter,2.5,5,164.9246231155779,89.64646464646465,25850.0,,6200.0,75,38670.0,10,293.35,,44,0.0,0.0
171,343.09941520467834,219,8,,market_filter,2.2831050228310503,5,150.55045871559633,81.79723502304148,25850.0,,7000.0,75,36770.0,10,267.8995433789954,,48,0.0,0.0
180,325.94444444444446,230,10,,market_filter,2.1739130434782608,5,143.3187772925764,77.85087719298245,25850.0,,7300.0,75,35670.0,10,255.08695652173913,,50,0.0,0.0
191,307.17277486910996,242,15,,market_filter,2.0661157024793386,5,136.1825726141079,73.95833333333333,25850.0,,7600.0,75,34470.0,10,242.43801652892563,,51,0.0,0.0
196,299.33673469387753,247,20,,market_filter,2.0242914979757085,5,133.41463414634146,72.44897959183673,25850.0,,7600.0,75,33970.0,10,237.53036437246965,,51,0.0,0.0
200,293.35,251,,,market_filter,1.9920318725099602,5,131.28,71.285140562249,25850.0,,7600.0,75,33570.0,10,233.74501992031873,,51,0.0,0.0
50,301.4,65,4,,market_filter,1.5384615384615385,1,0.0,0.0,15070.0,150,5700.0,100,8570.0,10,231.84615384615384,,15,0.0,0.0
70,350.2857142857143,86,5,,market_filter,2.3255813953488373,2,111.17647058823529,0.0,15070.0,150,5800.0,100,15920.0,10,285.1162790697674,,16,0.0,0.0
71,345.3521126760563,87,6,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
71,345.3521126760563,87,8,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
71,345.3521126760563,87,10,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
71,345.3521126760563,87,15,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
71,345.3521126760563,87,20,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
71,345.3521126760563,87,,,market_filter,2.2988505747126435,2,109.88372093023256,0.0,15070.0,150,5800.0,100,15820.0,10,281.8390804597701,,16,0.0,0.0
58,784.8275862068965,77,4,,market_filter,3.896103896103896,3,258.8157894736842,61.333333333333336,25850.0,200,2800.0,100,37820.0,10,591.1688311688312,,19,0.0,0.0
82,670.3658536585366,104,5,,market_filter,3.8461538461538463,4,282.71844660194176,137.7450980392157,25850.0,200,3100.0,100,44570.0,10,528.5576923076923,,22,0.0,0.0
94,584.7872340425532,123,6,,market_filter,3.252032520325203,4,238.68852459016392,116.11570247933884,25850.0,200,3800.0,100,42670.0,10,446.9105691056911,,29,0.0,0.0
96,572.6041666666666,126,8,,market_filter,3.1746031746031744,4,232.96,113.30645161290323,25850.0,200,4000.0,100,42370.0,10,436.26984126984127,,30,0.0,0.0
96,572.6041666666666,126,10,,market_filter,3.1746031746031744,4,232.96,113.30645161290323,25850.0,200,4000.0,100,42370.0,10,436.26984126984127,,30,0.0,0.0
96,572.6041666666666,126,15,,market_filter,3.1746031746031744,4,232.96,113.30645161290323,25850.0,200,4000.0,100,42370.0,10,436.26984126984127,,30,0.0,0.0
96,572.6041666666666,126,20,,market_filter,3.1746031746031744,4,232.96,113.30645161290323,25850.0,200,4000.0,100,42370.0,10,436.26984126984127,,30,0.0,0.0
96,572.6041666666666,126,,,market_filter,3.1746031746031744,4,232.96,113.30645161290323,25850.0,200,4000.0,100,42370.0,10,436.26984126984127,,30,0.0,0.0
65,700.3076923076923,84,4,,market_filter,3.5714285714285716,3,236.9879518072289,56.09756097560975,25850.0,300,3200.0,100,37120.0,10,541.9047619047619,,19,0.0,0.0
96,572.6041666666666,119,5,,market_filter,3.361344537815126,4,246.77966101694915,120.08547008547009,25850.0,300,3700.0,100,43070.0,10,461.93277310924367,,23,0.0,0.0
108,508.98148148148147,138,6,,market_filter,2.898550724637681,4,212.55474452554745,103.30882352941177,25850.0,300,4400.0,100,41170.0,10,398.3333333333333,,30,0.0,0.0
119,461.93277310924367,152,8,,market_filter,2.6315789473684212,4,192.8476821192053,93.66666666666667,25850.0,300,5000.0,100,39770.0,10,361.64473684210526,,33,0.0,0.0
122,450.57377049180326,156,10,,market_filter,2.5641025641025643,4,187.8709677419355,91.23376623376623,25850.0,300,5100.0,100,39370.0,10,352.37179487179486,,34,0.0,0.0
122,450.57377049180326,156,15,,market_filter,2.5641025641025643,4,187.8709677419355,91.23376623376623,25850.0,300,5100.0,100,39370.0,10,352.37179487179486,,34,0.0,0.0
122,450.57377049180326,156,20,,market_filter,2.5641025641025643,4,187.8709677419355,91.23376623376623,25850.0,300,5100.0,100,39370.0,10,352.37179487179486,,34,0.0,0.0
122,450.57377049180326,156,,,market_filter,2.5641025641025643,4,187.8709677419355,91.23376623376623,25850.0,300,5100.0,100,39370.0,10,352.37179487179486,,34,0.0,0.0
65,700.3076923076923,84,4,,market_filter,3.5714285714285716,3,236.9879518072289,56.09756097560975,25850.0,500,3200.0,100,37120.0,10,541.9047619047619,,19,0.0,0.0
97,566.7010309278351,120,5,,market_filter,3.3333333333333335,4,244.7058823529412,119.0677966101695,25850.0,500,3700.0,100,42970.0,10,458.0833333333333,,23,0.0,0.0
115,478.0,145,6,,market_filter,2.7586206896551726,4,202.22222222222223,98.25174825174825,25850.0,500,4400.0,100,40470.0,10,379.1034482758621,,30,0.0,0.0
130,422.84615384615387,164,8,,market_filter,2.4390243902439024,4,178.65030674846625,86.72839506172839,25850.0,500,5200.0,100,38570.0,10,335.1829268292683,,34,0.0,0.0
133,413.30827067669173,168,10,,market_filter,2.380952380952381,4,174.37125748502993,84.63855421686748,25850.0,500,5300.0,100,38170.0,10,327.20238095238096,,35,0.0,0.0
137,401.24087591240874,172,15,,market_filter,2.3255813953488373,4,170.29239766081872,82.6470588235294,25850.0,500,5300.0,100,37770.0,10,319.59302325581393,,35,0.0,0.0
138,398.3333333333333,173,20,,market_filter,2.3121387283236996,4,169.30232558139534,82.16374269005848,25850.0,500,5300.0,100,37670.0,10,317.7456647398844,,35,0.0,0.0
138,398.3333333333333,173,,,market_filter,2.3121387283236996,4,169.30232558139534,82.16374269005848,25850.0,500,5300.0,100,37670.0,10,317.7456647398844,,35,0.0,0.0
65,700.3076923076923,84,4,,market_filter,3.5714285714285716,3,236.9879518072289,56.09756097560975,25850.0,,3200.0,100,37120.0,10,541.9047619047619,,19,0.0,0.0
97,566.7010309278351,120,5,,market_filter,3.3333333333333335,4,244.7058823529412,119.0677966101695,25850.0,,3700.0,100,42970.0,10,458.0833333333333,,23,0.0,0.0
115,478.0,145,6,,market_filter,2.7586206896551726,4,202.22222222222223,98.25174825174825,25850.0,,4400.0,100,40470.0,10,379.1034482758621,,30,0.0,0.0
130,422.84615384615387,164,8,,market_filter,2.4390243902439024,4,178.65030674846625,86.72839506172839,25850.0,,5200.0,100,38570.0,10,335.1829268292683,,34,0.0,0.0
139,395.46762589928056,175,10,,market_filter,2.2857142857142856,4,167.35632183908046,81.21387283236994,25850.0,,5500.0,100,37470.0,10,314.1142857142857,,36,0.0,0.0
150,366.46666666666664,187,15,,market_filter,2.1390374331550803,4,156.55913978494624,75.94594594594595,25850.0,,5800.0,100,36270.0,10,293.9572192513369,,37,0.0,0.0
155,354.64516129032256,192,20,,market_filter,2.0833333333333335,4,152.4607329842932,73.94736842105263,25850.0,,5800.0,100,35770.0,10,286.3020833333333,,37,0.0,0.0
159,345.72327044025155,196,,,market_filter,2.0408163265306123,4,149.33333333333334,72.42268041237114,25850.0,,5800.0,100,35370.0,10,280.4591836734694,,37,0.0,0.0
685,92.9051094890511,896,2,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,3,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,4,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,5,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,6,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,8,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,10,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,15,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,20,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
685,92.9051094890511,896,,,market_filter,9.151785714285714,82,85.74301675977654,82.89709172259508,2660.0,30,14640.0,0,-10200.0,"1,2,3",88.61607142857143,,211,66.19047619047619,74.69194312796209
824,92.70631067961165,1075,2,,market_filter,8.093023255813954,87,85.4562383612663,82.09692451071761,4060.0,50,20540.0,0,-11660.0,"1,2,3",89.15348837209302,,251,63.04,77.49003984063745
950,87.51578947368421,1244,3,,market_filter,7.315112540192926,91,81.7135961383749,78.80837359098228,4060.0,50,26310.0,0,-18770.0,"1,2,3",84.91157556270096,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,4,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,5,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,6,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,8,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,10,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,15,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,20,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
951,87.42376445846477,1245,,,market_filter,7.309236947791165,91,81.64790996784566,78.74497184231697,4060.0,50,26410.0,0,-18870.0,"1,2,3",84.8433734939759,,294,64.16382252559727,76.49659863945578
851,89.76498237367802,1110,2,,market_filter,7.837837837837838,87,82.75924256086564,79.50361010830325,4060.0,75,23140.0,0,-15160.0,"1,2,3",86.34234234234235,,259,61.08527131782946,75.0965250965251
1019,88.02747791952895,1337,3,,market_filter,6.955871353777113,93,80.93562874251496,78.23220973782772,4060.0,75,29910.0,0,-21510.0,"1,2,3",83.91174270755423,,318,59.305993690851736,70.72327044025157
1114,85.96947935368043,1449,4,,market_filter,6.5562456866804695,95,80.99447513812154,77.53282653766414,6070.0,75,26450.0,0,-21550.0,"1,2,3",85.12767425810904,,335,67.33532934131736,82.32835820895522
