race_code,date,result,selected,rank,odds,p,ev,hit,payout,lead_min
202608171211,2026-08-17,2-3-4,2-1-6,9,104.4,0.033661325387160886,3.5142423704195966,False,0,8.4229027
202608171303,2026-08-17,1-5-3,1-3-4,9,81.6,0.03413912037383673,2.7857522225050766,False,0,8.4285483
202608171305,2026-08-17,4-6-1,4-2-5,3,135.4,0.03190617573611155,4.320096194669504,False,0,9.097782833333333
202608171308,2026-08-17,1-2-4,3-1-2,7,137.9,0.037161807919412274,5.124613312086953,False,0,9.313412699999999
202608171403,2026-08-17,1-3-2,2-1-4,3,117.1,0.05209341167626825,6.100138507291011,False,0,9.602654116666667
202608171506,2026-08-17,1-5-3,2-3-1,10,140.7,0.030894892970469063,4.3469114409449965,False,0,8.487795316666666
202608171507,2026-08-17,1-5-3,2-1-3,5,88.8,0.04450337053332149,3.9518993033589482,False,0,9.422108150000001
202608171712,2026-08-17,1-3-4,2-1-4,3,128.5,0.053449244101237976,6.86822786700908,False,0,8.39382995
202608171808,2026-08-17,1-3-4,1-2-5,6,61.1,0.04472690864348062,2.732814118116666,False,0,8.888445883333333
202608172201,2026-08-17,3-1-2,3-1-5,2,235.4,0.05910927068691115,13.914322319698885,False,0,8.368294316666667
202608172203,2026-08-17,1-3-2,3-1-6,9,120.2,0.03558484390535924,4.277298237424181,False,0,9.353466683333332
202608172204,2026-08-17,2-1-5,2-1-6,10,60.7,0.03341893359172202,2.0285292690175267,False,0,9.448549000000002
202608172207,2026-08-17,1-3-4,2-1-6,9,194.1,0.0320875217065289,6.228187963237259,False,0,9.329477283333334
